date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:24:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:54:34%20GMT	http://kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/fonts/themify.eot	D:/club/kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/fonts/themify.eot	(from https://kingsclub.in/wp-content/cache/wpfc-minified/h7kmgoc/8hrt7.css)
11:24:37	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Feb%202023%2020:31:13%20GMT	https://kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/club/kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://kingsclub.in/wp-content/cache/wpfc-minified/qa95k2fg/8hrt7.css)
11:24:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:54:36%20GMT	http://kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/images/loading.gif	D:/club/kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/images/loading.gif	(from https://kingsclub.in/wp-content/cache/wpfc-minified/fcqw7zjv/8hrt7.css)
11:24:38	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202023%2020:30:38%20GMT	https://kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/fonts/themify.eot	D:/club/kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/fonts/themify.eot	(from https://kingsclub.in/wp-content/cache/wpfc-minified/h7kmgoc/8hrt7.css)
11:24:39	2767/2767	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jan%202023%2020:30:38%20GMT	https://kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/images/loading.gif	D:/club/kingsclub.in/wp-content/plugins/3d-flipbook-dflip-lite/assets/images/loading.gif	(from https://kingsclub.in/wp-content/cache/wpfc-minified/fcqw7zjv/8hrt7.css)
11:24:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:54:37%20GMT	http://kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/club/kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://kingsclub.in/wp-content/cache/wpfc-minified/e738km3s/8hrt7.css)
11:24:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:54:39%20GMT	http://kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/club/kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://kingsclub.in/wp-content/cache/wpfc-minified/fokn9o1x/8hrt7.css)
11:24:42	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Feb%202023%2020:31:13%20GMT	https://kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/club/kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://kingsclub.in/wp-content/cache/wpfc-minified/e738km3s/8hrt7.css)
11:24:43	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Feb%202023%2020:31:13%20GMT	https://kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/club/kingsclub.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://kingsclub.in/wp-content/cache/wpfc-minified/fokn9o1x/8hrt7.css)
11:24:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:54:41%20GMT	https://kingsclub.in/a	D:/club/kingsclub.in/a	(from https://connect.facebook.net/en_US/fbevents.js)
11:24:45	81081/81081	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2005:54:42%20GMT	https://kingsclub.in/POST	D:/club/kingsclub.in/POST	(from https://connect.facebook.net/en_US/fbevents.js)
11:24:45	81081/81081	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2005:54:43%20GMT	https://kingsclub.in/b.resolvedLink	D:/club/kingsclub.in/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
11:24:46	81081/81081	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2005:54:43%20GMT	https://kingsclub.in/schema.org/	D:/club/kingsclub.in/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
11:24:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:54:43%20GMT	https://kingsclub.in/a	D:/club/kingsclub.in/a	(from https://connect.facebook.net/en_US/fbevents.js)
11:24:47	81057/81057	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2005:54:45%20GMT	https://kingsclub.in/signals/iwl.js	D:/club/kingsclub.in/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
11:24:49	50526/50526	---MCZ	200	added ('OK')	text/css	date:Tue,%2021%20Mar%202023%2011:49:34%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-333.css?ver=1679399374	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-3337c78.css	(from https://kingsclub.in/sports/)
11:24:50	83473/83473	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:54:47%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/333	D:/club/kingsclub.in/wp-json/wp/v2/pages/333.json	(from https://kingsclub.in/sports/)
11:24:50	2732/2732	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:54:48%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fsports%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed88d3.json	(from https://kingsclub.in/sports/)
11:24:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:54:48%20GMT	https://kingsclub.in/?p=333	D:/club/kingsclub.in/indexf604.html	(from https://kingsclub.in/sports/)
11:24:51	2832/2832	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:54:49%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fsports%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embedbfdc	(from https://kingsclub.in/sports/)
11:24:52	5815/5815	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Mar%202021%2015:53:38%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/TT1-p3vktk88bqjbnnctsxryq8xfibcy4uoyrevpwwh5a8.png	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/TT1-p3vktk88bqjbnnctsxryq8xfibcy4uoyrevpwwh5a8.png	(from https://kingsclub.in/sports/)
11:24:53	6805/6805	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Mar%202021%2015:53:38%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Badmiton1-p3vksnbvojaadaom51k0sz8aptv3ng2cyw1q47txc0.png	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Badmiton1-p3vksnbvojaadaom51k0sz8aptv3ng2cyw1q47txc0.png	(from https://kingsclub.in/sports/)
11:24:54	5758/5758	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Mar%202021%2015:53:38%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Mini-Olympic1-p3vkt48z3jxg6a01e8vb1uylerjphzxj17sgr74u80.png	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Mini-Olympic1-p3vkt48z3jxg6a01e8vb1uylerjphzxj17sgr74u80.png	(from https://kingsclub.in/sports/)
11:24:54	7104/7104	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Mar%202021%2015:53:38%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Indoor-Pool1-p3vksvsfe1lv9scbrn7nxf3g2apekpzy01x3fphds0.png	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Indoor-Pool1-p3vksvsfe1lv9scbrn7nxf3g2apekpzy01x3fphds0.png	(from https://kingsclub.in/sports/)
11:24:54	6970/6970	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Mar%202021%2015:53:38%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Billiards-1-p3vkueb2efohz654xas0y1c6in8oz60djjr99r8jr4.png	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Billiards-1-p3vkueb2efohz654xas0y1c6in8oz60djjr99r8jr4.png	(from https://kingsclub.in/sports/)
11:24:56	50891/50891	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:56:14%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/about.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/about.jpg	(from https://kingsclub.in/sports/)
11:24:57	245383/245383	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:42:07%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Mini-Olympic-Pool-banner-image-1-1024x576.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Mini-Olympic-Pool-banner-image-1-1024x576.jpg	(from https://kingsclub.in/sports/)
11:24:58	93888/93888	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:21:47%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Badmiton-Class-1024x577.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Badmiton-Class-1024x577.jpg	(from https://kingsclub.in/sports/)
11:24:58	1960/1960	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2016:51:28%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Mini-Olympic-p3vhyrlm4xe4jbultwem6zwqiu4mlrjo4oc6s0zhc0.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Mini-Olympic-p3vhyrlm4xe4jbultwem6zwqiu4mlrjo4oc6s0zhc0.jpg	(from https://kingsclub.in/sports/)
11:24:58	2175/2175	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2016:51:28%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Badminton-p3vhxlavlds80vk1ow4ekskzshx3zdvqyuzc6kq740.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Badminton-p3vhxlavlds80vk1ow4ekskzshx3zdvqyuzc6kq740.jpg	(from https://kingsclub.in/sports/)
11:24:59	2178/2178	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2016:51:28%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Table-Tennis-p3vi00pv8z3w0m12ifwpioiv1by8v8isavnhtb4l1c.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Table-Tennis-p3vi00pv8z3w0m12ifwpioiv1by8v8isavnhtb4l1c.jpg	(from https://kingsclub.in/sports/)
11:25:00	2093/2093	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2016:51:28%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Billiards-Snooker-p3vhxstl422ilr94gzdf4qoojkw1oyplnw780sf1q8.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Billiards-Snooker-p3vhxstl422ilr94gzdf4qoojkw1oyplnw780sf1q8.jpg	(from https://kingsclub.in/sports/)
11:25:02	5145/5145	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:07:48%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Ravi-Kumar-p3veap9yoz14r6i47x2s80i85eybvfbe4yr64ypdz4.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Ravi-Kumar-p3veap9yoz14r6i47x2s80i85eybvfbe4yr64ypdz4.jpg	(from https://kingsclub.in/sports/)
11:25:03	196717/196717	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Mar%202021%2021:48:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/bike_racing-p3vkjxe5bzwcwwdorv2kdmuqdr1ejweu8mk6ffcz6o.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/bike_racing-p3vkjxe5bzwcwwdorv2kdmuqdr1ejweu8mk6ffcz6o.jpg	(from https://kingsclub.in/sports/)
11:25:03	4953/4953	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:07:48%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Sharath-Babu-p3veap9yoz14r6i47x2s80i85eybvfbe4yr64ypdz4.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Sharath-Babu-p3veap9yoz14r6i47x2s80i85eybvfbe4yr64ypdz4.jpg	(from https://kingsclub.in/sports/)
11:25:04	4197/4197	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:07:48%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Ramesh-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Ramesh-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/sports/)
11:25:05	4832/4832	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:07:48%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Kumar.MB_-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Kumar.MB_-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/sports/)
11:25:17	4624/4624	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:07:49%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Deepak-Jain-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Deepak-Jain-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/sports/)
11:25:17	4439/4439	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:07:49%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Manjunath-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Manjunath-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/sports/)
11:25:18	4994/4994	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:24:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Kiran-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Kiran-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/sports/)
11:25:19	5181/5181	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:24:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Yogesh-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Yogesh-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpg	(from https://kingsclub.in/sports/)
11:25:20	3516/3516	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:24:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Srinidhi-Adiga-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Srinidhi-Adiga-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/sports/)
11:25:21	5239/5239	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:24:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Basavaraj-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Basavaraj-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/sports/)
11:25:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:55:18%20GMT	http://kingsclub.in/wp-content/cache/wpfc-minified/9lvx1pb8/8hxf1.css	D:/club/kingsclub.in/wp-content/cache/wpfc-minified/9lvx1pb8/8hxf1.b7.delayed	(from https://kingsclub.in/sports/)
11:25:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:55:19%20GMT	http://kingsclub.in/wp-content/cache/wpfc-minified/lldcvq1s/8hxf1.css	D:/club/kingsclub.in/wp-content/cache/wpfc-minified/lldcvq1s/8hxf1.css	(from https://kingsclub.in/sports/)
11:25:23	390522/390522	---MCZ	200	added ('OK')	text/css	date:Wed,%2015%20Feb%202023%2020:53:19%20GMT	https://kingsclub.in/wp-content/cache/wpfc-minified/9lvx1pb8/8hxf1.css	D:/club/kingsclub.in/wp-content/cache/wpfc-minified/9lvx1pb8/8hxf1.css	(from https://kingsclub.in/sports/)
11:25:23	4136/4136	---M-Z	200	added ('OK')	text/css	date:Wed,%2015%20Feb%202023%2020:53:19%20GMT	https://kingsclub.in/wp-content/cache/wpfc-minified/lldcvq1s/8hxf1.css	D:/club/kingsclub.in/wp-content/cache/wpfc-minified/lldcvq1s/8hxf1.css	(from https://kingsclub.in/sports/)
11:25:24	43882/43882	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202023%2008:46:54%20GMT	https://kingsclub.in/wp-content/plugins/ht-mega-for-elementor/assets/js/slick.min.js?ver=2.0.7	D:/club/kingsclub.in/wp-content/plugins/ht-mega-for-elementor/assets/js/slick.min5d0a.js	(from https://kingsclub.in/sports/)
11:25:24	42877/42877	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202023%2008:46:54%20GMT	https://kingsclub.in/wp-content/plugins/ht-mega-for-elementor/assets/js/htmega-widgets-active.js?ver=2.0.7	D:/club/kingsclub.in/wp-content/plugins/ht-mega-for-elementor/assets/js/htmega-widgets-active5d0a.js	(from https://kingsclub.in/sports/)
11:25:25	34357/34357	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jul%202023%2012:24:02%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-394.css?ver=1690460642	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-394dbce.css	(from https://kingsclub.in/restaurant/)
11:25:27	61771/61771	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:55:24%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/394	D:/club/kingsclub.in/wp-json/wp/v2/pages/394.json	(from https://kingsclub.in/restaurant/)
11:25:27	2722/2722	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:55:25%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Frestaurant%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed4641.json	(from https://kingsclub.in/restaurant/)
11:25:28	2824/2824	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:55:25%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Frestaurant%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embedd94d	(from https://kingsclub.in/restaurant/)
11:25:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:55:25%20GMT	https://kingsclub.in/?p=394	D:/club/kingsclub.in/index51fe.html	(from https://kingsclub.in/restaurant/)
11:25:29	88110/88110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:53:15%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Sky-lounge-1.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Sky-lounge-1.jpg	(from https://kingsclub.in/restaurant/)
11:25:31	896548/896548	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2017:24:30%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Res-1.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Res-1.jpg	(from https://kingsclub.in/restaurant/)
11:25:31	84515/84515	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:52:53%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Restro-Bar-1.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Restro-Bar-1.jpg	(from https://kingsclub.in/restaurant/)
11:25:31	75682/75682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:52:26%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/cafe.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/cafe.jpg	(from https://kingsclub.in/restaurant/)
11:25:31	71948/71948	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:52:39%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Presidential-Lounge.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Presidential-Lounge.jpg	(from https://kingsclub.in/restaurant/)
11:25:32	134713/134713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2015:03:20%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Restaurant-our-story-1-p40eurpfin128orwlextiw2etxnjwial2x88anb8mc.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Restaurant-our-story-1-p40eurpfin128orwlextiw2etxnjwial2x88anb8mc.jpg	(from https://kingsclub.in/restaurant/)
11:25:33	116855/116855	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Oct%202023%2011:26:55%20GMT	https://kingsclub.in/reservation/	D:/club/kingsclub.in/reservation/index.html	(from https://kingsclub.in/restaurant/)
11:25:33	67650/67650	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2010:19:10%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/WhatsApp-Image-2023-02-26-at-3.44.57-PM-2-q2q3i9bx31oizlrttqvtbmb7h5cnbm8pkiua5mv71g.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/WhatsApp-Image-2023-02-26-at-3.44.57-PM-2-q2q3i9bx31oizlrttqvtbmb7h5cnbm8pkiua5mv71g.jpg	(from https://kingsclub.in/restaurant/)
11:25:33	5376/5376	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2018:50:36%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Girish-Aradhya-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Girish-Aradhya-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/restaurant/)
11:25:34	3532/3532	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2018:50:36%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Gagan-C-Gowda-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Gagan-C-Gowda-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/restaurant/)
11:25:35	3299/3299	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2018:50:36%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Srikanth-G-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Srikanth-G-p3veaq7svt2f2sgr2fhesi9oqstp34f4h3enm8nzsw.jpg	(from https://kingsclub.in/restaurant/)
11:25:36	36652/36652	---MCZ	200	added ('OK')	text/css	date:Sat,%2012%20Aug%202023%2015:28:44%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-410.css?ver=1691854124	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-4109c29.css	(from https://kingsclub.in/banquets/)
11:25:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:55:33%20GMT	http://kingsclub.in/wp-content/cache/wpfc-minified/fczeq9q/8hxea.css	D:/club/kingsclub.in/wp-content/cache/wpfc-minified/fczeq9q/8hxea.cc.delayed	(from https://kingsclub.in/banquets/)
11:25:36	881/881	---M-Z	200	added ('OK')	text/css	date:Wed,%2015%20Feb%202023%2020:53:02%20GMT	https://kingsclub.in/wp-content/cache/wpfc-minified/fczeq9q/8hxea.css	D:/club/kingsclub.in/wp-content/cache/wpfc-minified/fczeq9q/8hxea.css	(from https://kingsclub.in/banquets/)
11:25:38	108107/108107	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:55:35%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/410	D:/club/kingsclub.in/wp-json/wp/v2/pages/410.json	(from https://kingsclub.in/banquets/)
11:25:39	2718/2718	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:55:36%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fbanquets%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed7430.json	(from https://kingsclub.in/banquets/)
11:25:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:55:36%20GMT	https://kingsclub.in/?p=410	D:/club/kingsclub.in/index0ed6.html	(from https://kingsclub.in/banquets/)
11:25:39	2822/2822	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:55:36%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fbanquets%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embed256e	(from https://kingsclub.in/banquets/)
11:25:41	1054945/1054945	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2014:45:22%20GMT	https://kingsclub.in/wp-content/uploads/2021/03/Introduction-of-Banquet.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/03/Introduction-of-Banquet.jpg	(from https://kingsclub.in/banquets/)
